2004-03-17 00:00:00 {'A': 1917, 'B': 2194, 'C': 2684, 'D': 3025, 'E': 3548}
2004-03-18 00:00:00 {'A': 1917, 'B': 2192, 'C': 2690, 'D': 3034, 'E': 3535}
2004-03-19 00:00:00 {'A': 1923, 'B': 2175, 'C': 2704, 'D': 3024, 'E': 3526}
2004-03-20 00:00:00 {'A': 1923, 'B': 2175, 'C': 2704, 'D': 3024, 'E': 3526}
2004-03-21 00:00:00 {'A': 1923, 'B': 2175, 'C': 2704, 'D': 3024, 'E': 3526}
2004-03-22 00:00:00 {'A': 1928, 'B': 2152, 'C': 2709, 'D': 3026, 'E': 3526}
2004-03-23 00:00:00 {'A': 1930, 'B': 2152, 'C': 2700, 'D': 3027, 'E': 3533}
2004-03-24 00:00:00 {'A': 1930, 'B': 2147, 'C': 2711, 'D': 3025, 'E': 3524}
2004-03-25 00:00:00 {'A': 1920, 'B': 2168, 'C': 2718, 'D': 3046, 'E': 3505}
2004-03-26 00:00:00 {'A': 1920, 'B': 2167, 'C': 2716, 'D': 3039, 'E': 3517}
2004-03-27 00:00:00 {'A': 1920, 'B': 2167, 'C': 2716, 'D': 3039, 'E': 3517}
2004-03-28 00:00:00 {'A': 1920, 'B': 2167, 'C': 2716, 'D': 3039, 'E': 3517}
2004-03-29 00:00:00 {'A': 1915, 'B': 2189, 'C': 2703, 'D': 3051, 'E': 3512}
2004-03-30 00:00:00 {'A': 1913, 'B': 2195, 'C': 2712, 'D': 3043, 'E': 3508}
2004-03-31 00:00:00 {'A': 1914, 'B': 2197, 'C': 2707, 'D': 3040, 'E': 3510}
2004-04-01 00:00:00 {'A': 1913, 'B': 2205, 'C': 2695, 'D': 3033, 'E': 3529}
2004-04-02 00:00:00 {'A': 1655, 'B': -535, 'C': 3792, 'D': 3870, 'E': 4561}
2004-04-03 00:00:00 {'A': 1655, 'B': -535, 'C': 3792, 'D': 3870, 'E': 4561}
2004-04-04 00:00:00 {'A': 1655, 'B': -535, 'C': 3792, 'D': 3870, 'E': 4561}
2004-04-05 00:00:00 {'A': 1652, 'B': -539, 'C': 3778, 'D': 3889, 'E': 4574}
2004-04-06 00:00:00 {'A': 1654, 'B': -539, 'C': 3792, 'D': 3889, 'E': 4549}
2004-04-07 00:00:00 {'A': 1655, 'B': -536, 'C': 3784, 'D': 3896, 'E': 4548}
2004-04-08 00:00:00 {'A': 1652, 'B': -535, 'C': 3787, 'D': 3892, 'E': 4555}
2004-04-09 00:00:00 {'A': 1652, 'B': -535, 'C': 3787, 'D': 3892, 'E': 4555}
2004-04-10 00:00:00 {'A': 1652, 'B': -535, 'C': 3787, 'D': 3892, 'E': 4555}
2004-04-11 00:00:00 {'A': 1652, 'B': -535, 'C': 3787, 'D': 3892, 'E': 4555}
2004-04-12 00:00:00 {'A': 1645, 'B': -535, 'C': 3766, 'D': 3959, 'E': 4543}
2004-04-13 00:00:00 {'A': 1647, 'B': -529, 'C': 3751, 'D': 3982, 'E': 4528}
2004-04-14 00:00:00 {'A': 1655, 'B': -530, 'C': 3732, 'D': 4005, 'E': 4516}
2004-04-15 00:00:00 {'A': 1667, 'B': -534, 'C': 3690, 'D': 4014, 'E': 4536}
2004-04-16 00:00:00 {'A': 1669, 'B': -537, 'C': 3691, 'D': 4018, 'E': 4530}
2004-04-17 00:00:00 {'A': 1669, 'B': -537, 'C': 3691, 'D': 4018, 'E': 4530}
2004-04-18 00:00:00 {'A': 1669, 'B': -537, 'C': 3691, 'D': 4018, 'E': 4530}
2004-04-19 00:00:00 {'A': 1668, 'B': -537, 'C': 3693, 'D': 4035, 'E': 4518}
2004-04-20 00:00:00 {'A': 1672, 'B': -531, 'C': 3712, 'D': 4014, 'E': 4493}
2004-04-21 00:00:00 {'A': 1672, 'B': -533, 'C': 3691, 'D': 4039, 'E': 4503}
2004-04-22 00:00:00 {'A': 1665, 'B': -538, 'C': 3707, 'D': 4030, 'E': 4510}
2004-04-23 00:00:00 {'A': 1665, 'B': -538, 'C': 3718, 'D': 4026, 'E': 4503}
2004-04-24 00:00:00 {'A': 1665, 'B': -538, 'C': 3718, 'D': 4026, 'E': 4503}
2004-04-25 00:00:00 {'A': 1665, 'B': -538, 'C': 3718, 'D': 4026, 'E': 4503}
2004-04-26 00:00:00 {'A': 1668, 'B': -538, 'C': 3724, 'D': 3995, 'E': 4510}
2004-04-27 00:00:00 {'A': 1668, 'B': -539, 'C': 3718, 'D': 4010, 'E': 4506}
2004-04-28 00:00:00 {'A': 1676, 'B': -535, 'C': 3720, 'D': 3972, 'E': 4511}
2004-04-29 00:00:00 {'A': 1681, 'B': -532, 'C': 3725, 'D': 4001, 'E': 4466}
2004-04-30 00:00:00 {'A': 1688, 'B': -532, 'C': 3725, 'D': 3995, 'E': 4455}
2004-05-01 00:00:00 {'A': 1688, 'B': -532, 'C': 3725, 'D': 3995, 'E': 4455}
2004-05-02 00:00:00 {'A': 2081, 'B': 1959, 'C': 3936, 'D': 2860, 'E': 1928}
2004-05-03 00:00:00 {'A': 2081, 'B': 1976, 'C': 3914, 'D': 2870, 'E': 1934}
2004-05-04 00:00:00 {'A': 2078, 'B': 1976, 'C': 3917, 'D': 2866, 'E': 1942}
2004-05-05 00:00:00 {'A': 2076, 'B': 1979, 'C': 3904, 'D': 2887, 'E': 1943}
2004-05-06 00:00:00 {'A': 2083, 'B': 1974, 'C': 3899, 'D': 2876, 'E': 1945}
2004-05-07 00:00:00 {'A': 2088, 'B': 1951, 'C': 3880, 'D': 2922, 'E': 1942}
2004-05-08 00:00:00 {'A': 2088, 'B': 1951, 'C': 3880, 'D': 2922, 'E': 1942}
2004-05-09 00:00:00 {'A': 2088, 'B': 1951, 'C': 3880, 'D': 2922, 'E': 1942}
2004-05-10 00:00:00 {'A': 2089, 'B': 1932, 'C': 3893, 'D': 2936, 'E': 1928}
2004-05-11 00:00:00 {'A': 2078, 'B': 1935, 'C': 3894, 'D': 2951, 'E': 1937}
2004-05-12 00:00:00 {'A': 2076, 'B': 1937, 'C': 3889, 'D': 2957, 'E': 1944}
2004-05-13 00:00:00 {'A': 2075, 'B': 1936, 'C': 3893, 'D': 2949, 'E': 1950}
2004-05-14 00:00:00 {'A': 2080, 'B': 1939, 'C': 3894, 'D': 2929, 'E': 1948}
2004-05-15 00:00:00 {'A': 2080, 'B': 1939, 'C': 3894, 'D': 2929, 'E': 1948}
2004-05-16 00:00:00 {'A': 2080, 'B': 1939, 'C': 3894, 'D': 2929, 'E': 1948}
2004-05-17 00:00:00 {'A': 2086, 'B': 1926, 'C': 3890, 'D': 2938, 'E': 1943}
2004-05-18 00:00:00 {'A': 2081, 'B': 1932, 'C': 3906, 'D': 2926, 'E': 1942}
2004-05-19 00:00:00 {'A': 2076, 'B': 1924, 'C': 3919, 'D': 2927, 'E': 1944}
2004-05-20 00:00:00 {'A': 2074, 'B': 1923, 'C': 3942, 'D': 2908, 'E': 1936}
2004-05-21 00:00:00 {'A': 2070, 'B': 1926, 'C': 3945, 'D': 2910, 'E': 1937}
2004-05-22 00:00:00 {'A': 2070, 'B': 1926, 'C': 3945, 'D': 2910, 'E': 1937}
2004-05-23 00:00:00 {'A': 2070, 'B': 1926, 'C': 3945, 'D': 2910, 'E': 1937}
2004-05-24 00:00:00 {'A': 2066, 'B': 1926, 'C': 3971, 'D': 2871, 'E': 1946}
2004-05-25 00:00:00 {'A': 2059, 'B': 1950, 'C': 3977, 'D': 2856, 'E': 1946}
2004-05-26 00:00:00 {'A': 2059, 'B': 1954, 'C': 3969, 'D': 2859, 'E': 1949}
2004-05-27 00:00:00 {'A': 2063, 'B': 1970, 'C': 3955, 'D': 2859, 'E': 1944}
2004-05-28 00:00:00 {'A': 2063, 'B': 1969, 'C': 3959, 'D': 2847, 'E': 1947}
2004-05-29 00:00:00 {'A': 2063, 'B': 1969, 'C': 3959, 'D': 2847, 'E': 1947}
2004-05-30 00:00:00 {'A': 2063, 'B': 1969, 'C': 3959, 'D': 2847, 'E': 1947}
2004-05-31 00:00:00 {'A': 2063, 'B': 1969, 'C': 3959, 'D': 2847, 'E': 1947}
2004-06-01 00:00:00 {'A': 2066, 'B': 1972, 'C': 3941, 'D': 2860, 'E': 1950}
2004-06-02 00:00:00 {'A': 2124, 'B': 3040, 'C': 2969, 'D': 1147, 'E': 3541}
2004-06-03 00:00:00 {'A': 2131, 'B': 3029, 'C': 2966, 'D': 1151, 'E': 3536}
2004-06-04 00:00:00 {'A': 2127, 'B': 3036, 'C': 2965, 'D': 1153, 'E': 3539}
2004-06-05 00:00:00 {'A': 2127, 'B': 3036, 'C': 2965, 'D': 1153, 'E': 3539}
2004-06-06 00:00:00 {'A': 2127, 'B': 3036, 'C': 2965, 'D': 1153, 'E': 3539}
2004-06-07 00:00:00 {'A': 2115, 'B': 3067, 'C': 2966, 'D': 1153, 'E': 3539}
2004-06-08 00:00:00 {'A': 2114, 'B': 3071, 'C': 2965, 'D': 1164, 'E': 3530}
2004-06-09 00:00:00 {'A': 2118, 'B': 3050, 'C': 2977, 'D': 1166, 'E': 3521}
2004-06-10 00:00:00 {'A': 2114, 'B': 3055, 'C': 2982, 'D': 1162, 'E': 3526}
2004-06-11 00:00:00 {'A': 2114, 'B': 3055, 'C': 2982, 'D': 1162, 'E': 3526}
2004-06-12 00:00:00 {'A': 2114, 'B': 3055, 'C': 2982, 'D': 1162, 'E': 3526}
2004-06-13 00:00:00 {'A': 2114, 'B': 3055, 'C': 2982, 'D': 1162, 'E': 3526}
2004-06-14 00:00:00 {'A': 2120, 'B': 3038, 'C': 2984, 'D': 1160, 'E': 3524}
2004-06-15 00:00:00 {'A': 2115, 'B': 3046, 'C': 2992, 'D': 1157, 'E': 3522}
2004-06-16 00:00:00 {'A': 2114, 'B': 3049, 'C': 2992, 'D': 1153, 'E': 3526}
2004-06-17 00:00:00 {'A': 2114, 'B': 3047, 'C': 2989, 'D': 1145, 'E': 3538}
2004-06-18 00:00:00 {'A': 2112, 'B': 3049, 'C': 2991, 'D': 1142, 'E': 3541}
2004-06-19 00:00:00 {'A': 2112, 'B': 3049, 'C': 2991, 'D': 1142, 'E': 3541}
2004-06-20 00:00:00 {'A': 2112, 'B': 3049, 'C': 2991, 'D': 1142, 'E': 3541}
2004-06-21 00:00:00 {'A': 2113, 'B': 3041, 'C': 3004, 'D': 1132, 'E': 3537}
2004-06-22 00:00:00 {'A': 2108, 'B': 3043, 'C': 3016, 'D': 1133, 'E': 3532}
